region,input,output,tambon_input,district_input,province_input,postcode_input,tambon_output,district_output,province_output,postcode_output,check
ภาคกลาง,ดอกไม้ ประเวศ กรุงเทพมหานคร 10250,"['LOC', 'LOC', 'LOC', 'POST']",ดอกไม้,ประเวศ,กรุงเทพมหานคร,10250,LOC,LOC,LOC,POST,True
ภาคกลาง,คลองเตย คลองเตย กรุงเทพมหานคร 10110,"['O', 'O', 'LOC', 'POST']",คลองเตย,คลองเตย,กรุงเทพมหานคร,10110,O,O,LOC,POST,False
ภาคกลาง,คลองตัน คลองเตย กรุงเทพมหานคร 10110,"['O', 'O', 'LOC', 'POST']",คลองตัน,คลองเตย,กรุงเทพมหานคร,10110,O,O,LOC,POST,False
ภาคกลาง,พระโขนง คลองเตย กรุงเทพมหานคร 10110,"['LOC', 'LOC', 'LOC', 'POST']",พระโขนง,คลองเตย,กรุงเทพมหานคร,10110,LOC,LOC,LOC,POST,True
ภาคกลาง,สวนหลวง สวนหลวง กรุงเทพมหานคร 10250,"['O', 'O', 'LOC', 'POST']",สวนหลวง,สวนหลวง,กรุงเทพมหานคร,10250,O,O,LOC,POST,False
ภาคกลาง,อ่อนนุช สวนหลวง กรุงเทพมหานคร 10250,"['O', 'O', 'LOC', 'POST']",อ่อนนุช,สวนหลวง,กรุงเทพมหานคร,10250,O,O,LOC,POST,False
ภาคกลาง,พัฒนาการ สวนหลวง กรุงเทพมหานคร 10250,"['O', 'O', 'LOC', 'POST']",พัฒนาการ,สวนหลวง,กรุงเทพมหานคร,10250,O,O,LOC,POST,False
ภาคกลาง,บางขุนเทียน จอมทอง กรุงเทพมหานคร 10150,"['O', 'O', 'LOC', 'POST']",บางขุนเทียน,จอมทอง,กรุงเทพมหานคร,10150,O,O,LOC,POST,False
ภาคกลาง,บางค้อ จอมทอง กรุงเทพมหานคร 10150,"['LOC', 'LOC', 'LOC', 'POST']",บางค้อ,จอมทอง,กรุงเทพมหานคร,10150,LOC,LOC,LOC,POST,True
ภาคกลาง,บางมด จอมทอง กรุงเทพมหานคร 10150,"['O', 'O', 'LOC', 'POST']",บางมด,จอมทอง,กรุงเทพมหานคร,10150,O,O,LOC,POST,False
ภาคกลาง,จอมทอง จอมทอง กรุงเทพมหานคร 10150,"['O', 'O', 'LOC', 'POST']",จอมทอง,จอมทอง,กรุงเทพมหานคร,10150,O,O,LOC,POST,False
ภาคกลาง,สีกัน ดอนเมือง กรุงเทพมหานคร 10210,"['O', 'O', 'LOC', 'POST']",สีกัน,ดอนเมือง,กรุงเทพมหานคร,10210,O,O,LOC,POST,False
ภาคกลาง,ดอนเมือง ดอนเมือง กรุงเทพมหานคร 10210,"['LOC', 'LOC', 'LOC', 'POST']",ดอนเมือง,ดอนเมือง,กรุงเทพมหานคร,10210,LOC,LOC,LOC,POST,True
ภาคกลาง,สนามบิน ดอนเมือง กรุงเทพมหานคร 10210,"['LOC', 'LOC', 'LOC', 'POST']",สนามบิน,ดอนเมือง,กรุงเทพมหานคร,10210,LOC,LOC,LOC,POST,True
ภาคกลาง,ทุ่งพญาไท ราชเทวี กรุงเทพมหานคร 10400,"['O', 'O', 'LOC', 'POST']",ทุ่งพญาไท,ราชเทวี,กรุงเทพมหานคร,10400,O,O,LOC,POST,False
ภาคกลาง,ถนนพญาไท ราชเทวี กรุงเทพมหานคร 10400,"['O', 'O', 'LOC', 'POST']",ถนนพญาไท,ราชเทวี,กรุงเทพมหานคร,10400,O,O,LOC,POST,False
ภาคกลาง,ถนนเพชรบุรี ราชเทวี กรุงเทพมหานคร 10400,"['O', 'O', 'LOC', 'POST']",ถนนเพชรบุรี,ราชเทวี,กรุงเทพมหานคร,10400,O,O,LOC,POST,False
ภาคกลาง,มักกะสัน ราชเทวี กรุงเทพมหานคร 10400,"['LOC', 'LOC', 'LOC', 'POST']",มักกะสัน,ราชเทวี,กรุงเทพมหานคร,10400,LOC,LOC,LOC,POST,True
ภาคกลาง,ลาดพร้าว ลาดพร้าว กรุงเทพมหานคร 10230,"['O', 'O', 'LOC', 'POST']",ลาดพร้าว,ลาดพร้าว,กรุงเทพมหานคร,10230,O,O,LOC,POST,False
ภาคกลาง,จรเข้บัว ลาดพร้าว กรุงเทพมหานคร 10230,"['O', 'O', 'LOC', 'POST']",จรเข้บัว,ลาดพร้าว,กรุงเทพมหานคร,10230,O,O,LOC,POST,False
ภาคกลาง,คลองเตยเหนือ วัฒนา กรุงเทพมหานคร 10110,"['LOC', 'LOC', 'LOC', 'POST']",คลองเตยเหนือ,วัฒนา,กรุงเทพมหานคร,10110,LOC,LOC,LOC,POST,True
ภาคกลาง,คลองตันเหนือ วัฒนา กรุงเทพมหานคร 10110,"['LOC', 'LOC', 'LOC', 'POST']",คลองตันเหนือ,วัฒนา,กรุงเทพมหานคร,10110,LOC,LOC,LOC,POST,True
ภาคกลาง,พระโขนงเหนือ วัฒนา กรุงเทพมหานคร 10110,"['LOC', 'LOC', 'LOC', 'POST']",พระโขนงเหนือ,วัฒนา,กรุงเทพมหานคร,10110,LOC,LOC,LOC,POST,True
ภาคกลาง,บางแค บางแค กรุงเทพมหานคร 10160,"['O', 'O', 'LOC', 'POST']",บางแค,บางแค,กรุงเทพมหานคร,10160,O,O,LOC,POST,False
ภาคกลาง,บางแคเหนือ บางแค กรุงเทพมหานคร 10160,"['O', 'O', 'LOC', 'POST']",บางแคเหนือ,บางแค,กรุงเทพมหานคร,10160,O,O,LOC,POST,False
ภาคกลาง,บางไผ่ บางแค กรุงเทพมหานคร 10160,"['O', 'O', 'LOC', 'POST']",บางไผ่,บางแค,กรุงเทพมหานคร,10160,O,O,LOC,POST,False
ภาคกลาง,หลักสอง บางแค กรุงเทพมหานคร 10160,"['O', 'O', 'LOC', 'POST']",หลักสอง,บางแค,กรุงเทพมหานคร,10160,O,O,LOC,POST,False
ภาคกลาง,ทุ่งสองห้อง หลักสี่ กรุงเทพมหานคร 10210,"['LOC', 'LOC', 'LOC', 'POST']",ทุ่งสองห้อง,หลักสี่,กรุงเทพมหานคร,10210,LOC,LOC,LOC,POST,True
ภาคกลาง,ตลาดบางเขน หลักสี่ กรุงเทพมหานคร 10210,"['LOC', 'LOC', 'LOC', 'POST']",ตลาดบางเขน,หลักสี่,กรุงเทพมหานคร,10210,LOC,LOC,LOC,POST,True
ภาคกลาง,สายไหม สายไหม กรุงเทพมหานคร 10220,"['O', 'LOC', 'LOC', 'POST']",สายไหม,สายไหม,กรุงเทพมหานคร,10220,O,LOC,LOC,POST,False
ภาคกลาง,ออเงิน สายไหม กรุงเทพมหานคร 10220,"['O', 'O', 'LOC', 'POST']",ออเงิน,สายไหม,กรุงเทพมหานคร,10220,O,O,LOC,POST,False
ภาคกลาง,คลองถนน สายไหม กรุงเทพมหานคร 10220,"['O', 'O', 'LOC', 'POST']",คลองถนน,สายไหม,กรุงเทพมหานคร,10220,O,O,LOC,POST,False
ภาคกลาง,คันนายาว คันนายาว กรุงเทพมหานคร 10230,"['O', 'O', 'LOC', 'POST']",คันนายาว,คันนายาว,กรุงเทพมหานคร,10230,O,O,LOC,POST,False
ภาคกลาง,รามอินทรา คันนายาว กรุงเทพมหานคร 10230,"['O', 'O', 'LOC', 'POST']",รามอินทรา,คันนายาว,กรุงเทพมหานคร,10230,O,O,LOC,POST,False
ภาคกลาง,สะพานสูง สะพานสูง กรุงเทพมหานคร 10240,"['O', 'O', 'LOC', 'POST']",สะพานสูง,สะพานสูง,กรุงเทพมหานคร,10240,O,O,LOC,POST,False
ภาคกลาง,ราษฎร์พัฒนา สะพานสูง กรุงเทพมหานคร 10240,"['O', 'O', 'LOC', 'POST']",ราษฎร์พัฒนา,สะพานสูง,กรุงเทพมหานคร,10240,O,O,LOC,POST,False
ภาคกลาง,ทับช้าง สะพานสูง กรุงเทพมหานคร 10250,"['O', 'O', 'LOC', 'POST']",ทับช้าง,สะพานสูง,กรุงเทพมหานคร,10250,O,O,LOC,POST,False
ภาคกลาง,วังทองหลาง วังทองหลาง กรุงเทพมหานคร 10310,"['O', 'O', 'LOC', 'POST']",วังทองหลาง,วังทองหลาง,กรุงเทพมหานคร,10310,O,O,LOC,POST,False
ภาคกลาง,สะพานสอง วังทองหลาง กรุงเทพมหานคร 10310,"['O', 'O', 'LOC', 'POST']",สะพานสอง,วังทองหลาง,กรุงเทพมหานคร,10310,O,O,LOC,POST,False
ภาคกลาง,คลองเจ้าคุณสิงห์ วังทองหลาง กรุงเทพมหานคร 10310,"['O', 'O', 'LOC', 'POST']",คลองเจ้าคุณสิงห์,วังทองหลาง,กรุงเทพมหานคร,10310,O,O,LOC,POST,False
ภาคกลาง,พลับพลา วังทองหลาง กรุงเทพมหานคร 10310,"['LOC', 'LOC', 'LOC', 'POST']",พลับพลา,วังทองหลาง,กรุงเทพมหานคร,10310,LOC,LOC,LOC,POST,True
ภาคกลาง,สามวาตะวันตก คลองสามวา กรุงเทพมหานคร 10510,"['LOC', 'LOC', 'LOC', 'POST']",สามวาตะวันตก,คลองสามวา,กรุงเทพมหานคร,10510,LOC,LOC,LOC,POST,True
ภาคกลาง,สามวาตะวันออก คลองสามวา กรุงเทพมหานคร 10510,"['LOC', 'LOC', 'LOC', 'POST']",สามวาตะวันออก,คลองสามวา,กรุงเทพมหานคร,10510,LOC,LOC,LOC,POST,True
ภาคกลาง,บางชัน คลองสามวา กรุงเทพมหานคร 10510,"['O', 'O', 'LOC', 'POST']",บางชัน,คลองสามวา,กรุงเทพมหานคร,10510,O,O,LOC,POST,False
ภาคกลาง,ทรายกองดิน คลองสามวา กรุงเทพมหานคร 10510,"['O', 'O', 'LOC', 'POST']",ทรายกองดิน,คลองสามวา,กรุงเทพมหานคร,10510,O,O,LOC,POST,False
ภาคกลาง,ทรายกองดินใต้ คลองสามวา กรุงเทพมหานคร 10510,"['O', 'O', 'LOC', 'POST']",ทรายกองดินใต้,คลองสามวา,กรุงเทพมหานคร,10510,O,O,LOC,POST,False
